order_id,subscriber_id,order_date,plan_tier,amount,cogs,status,payment_method
ORD-20557,SUB-2594,2024-04-22,Starter,20.164431486698486,8.5,completed,mpesa
ORD-20558,SUB-2594,2024-05-22,Starter,19.70838285232514,8.5,completed,card
ORD-20559,SUB-2594,2024-06-22,Starter,19.77386072691858,8.5,completed,card
ORD-20560,SUB-2594,2024-07-23,Starter,19.96675306530287,8.5,completed,card
ORD-20561,SUB-2594,2024-08-24,Starter,20.063414067914387,8.5,completed,card
ORD-20562,SUB-2594,2024-09-22,Starter,19.99976672791953,8.5,completed,mpesa
ORD-20563,SUB-2594,2024-10-23,Starter,20.341875507295754,8.5,completed,card
ORD-20564,SUB-2594,2024-11-24,Starter,20.25579519976759,8.5,completed,card
ORD-20565,SUB-2594,2024-12-21,Starter,19.66563295778224,8.5,completed,card
ORD-20566,SUB-2595,2024-02-04,Premium,56.02378422452171,18.5,completed,card
ORD-20567,SUB-2595,2024-03-06,Premium,53.93330631833424,18.5,completed,mpesa
ORD-20568,SUB-2595,2024-04-07,Premium,55.02069086056803,18.5,completed,card
ORD-20569,SUB-2595,2024-05-07,Premium,54.40340631508929,18.5,completed,card
ORD-20570,SUB-2595,2024-06-04,Premium,54.8116358052489,18.5,completed,mpesa
ORD-20571,SUB-2595,2024-07-06,Premium,55.94066014937111,18.5,completed,mpesa
ORD-20572,SUB-2595,2024-08-06,Premium,54.44638035205757,18.5,completed,card
ORD-20573,SUB-2595,2024-09-04,Premium,55.449632494428094,18.5,completed,mpesa
ORD-20574,SUB-2595,2024-10-05,Premium,55.86410068952169,18.5,completed,card
ORD-20575,SUB-2595,2024-11-05,Premium,54.693702667291525,18.5,completed,paypal
ORD-20576,SUB-2595,2024-12-05,Premium,54.83854762145667,18.5,completed,card
ORD-20577,SUB-2596,2024-02-21,Premium,55.94931860590372,18.5,completed,card
ORD-20578,SUB-2596,2024-03-23,Premium,54.93893439143598,18.5,completed,card
ORD-20579,SUB-2596,2024-04-20,Premium,55.57079159088851,18.5,completed,card
ORD-20580,SUB-2596,2024-05-22,Premium,54.357636998723756,18.5,completed,card
ORD-20581,SUB-2596,2024-06-23,Premium,54.65094408993328,18.5,failed,card
ORD-20582,SUB-2596,2024-07-20,Premium,55.099062622618035,18.5,completed,card
ORD-20583,SUB-2596,2024-08-21,Premium,55.25928385217481,18.5,completed,paypal
ORD-20584,SUB-2596,2024-09-22,Premium,54.81878752885484,18.5,completed,card
ORD-20585,SUB-2596,2024-10-21,Premium,55.085170240100894,18.5,completed,mpesa
ORD-20586,SUB-2596,2024-11-22,Premium,55.32151660692236,18.5,completed,card
ORD-20587,SUB-2597,2024-02-28,Classic,34.73324391238516,13.0,completed,paypal
ORD-20588,SUB-2597,2024-03-27,Classic,34.327438929986705,13.0,completed,card
ORD-20589,SUB-2597,2024-04-26,Classic,35.37739185422585,13.0,completed,paypal
ORD-20590,SUB-2597,2024-05-29,Classic,34.937113027696725,13.0,completed,mpesa
ORD-20591,SUB-2597,2024-06-28,Classic,34.35876225820786,13.0,completed,paypal
ORD-20592,SUB-2597,2024-07-27,Classic,34.92287917060725,13.0,completed,card
ORD-20593,SUB-2597,2024-08-26,Classic,35.278593508845,13.0,completed,card
ORD-20594,SUB-2597,2024-09-29,Classic,35.50417184275166,13.0,completed,card
ORD-20595,SUB-2597,2024-10-28,Classic,34.49111211574178,13.0,completed,card
ORD-20596,SUB-2597,2024-11-28,Classic,35.46207777459362,13.0,completed,paypal
ORD-20597,SUB-2597,2024-12-27,Classic,35.45048809986802,13.0,completed,card
ORD-20598,SUB-2598,2024-02-13,Starter,20.355688298092613,8.5,completed,card
ORD-20599,SUB-2598,2024-03-13,Starter,19.799516857115652,8.5,completed,paypal
ORD-20600,SUB-2598,2024-04-14,Starter,20.130755471191776,8.5,completed,card
ORD-20601,SUB-2598,2024-05-13,Starter,20.344426345925008,8.5,completed,card
ORD-20602,SUB-2598,2024-06-11,Starter,19.66313702365677,8.5,completed,card
ORD-20603,SUB-2598,2024-07-13,Starter,19.818022484427665,8.5,completed,card
ORD-20604,SUB-2598,2024-08-11,Starter,19.847909580220648,8.5,completed,mpesa
ORD-20605,SUB-2598,2024-09-12,Starter,20.30617077895924,8.5,completed,card
ORD-20606,SUB-2598,2024-10-14,Starter,20.13848776128077,8.5,completed,paypal
ORD-20607,SUB-2598,2024-11-12,Starter,19.69817625673767,8.5,completed,card
ORD-20608,SUB-2598,2024-12-11,Starter,20.214603673630993,8.5,completed,card
ORD-20609,SUB-2599,2024-02-21,Classic,34.506365307891436,13.0,completed,card
ORD-20610,SUB-2599,2024-03-20,Classic,34.51778948257316,13.0,completed,card
ORD-20611,SUB-2599,2024-04-20,Classic,34.718534061918895,13.0,completed,card
ORD-20612,SUB-2599,2024-05-19,Classic,34.92403321927945,13.0,completed,card
ORD-20613,SUB-2599,2024-06-20,Classic,34.62728436736168,13.0,completed,card
ORD-20614,SUB-2599,2024-07-20,Classic,35.298186915542196,13.0,completed,card
ORD-20615,SUB-2599,2024-08-19,Classic,34.84064738782249,13.0,completed,mpesa
ORD-20616,SUB-2599,2024-09-20,Classic,35.46858577375846,13.0,completed,card
ORD-20617,SUB-2599,2024-10-21,Classic,34.45027028311182,13.0,completed,paypal
ORD-20618,SUB-2599,2024-11-21,Classic,34.472832898814495,13.0,completed,mpesa
ORD-20619,SUB-2599,2024-12-19,Classic,35.189111866163216,13.0,completed,mpesa
ORD-20620,SUB-2600,2024-02-10,Classic,34.449033146676264,13.0,completed,card
ORD-20621,SUB-2600,2024-03-08,Classic,34.486200101209164,13.0,completed,card
ORD-20622,SUB-2600,2024-04-07,Classic,34.886570619488616,13.0,completed,card
ORD-20623,SUB-2600,2024-05-07,Classic,34.851961526302325,13.0,completed,card
ORD-20624,SUB-2600,2024-06-09,Classic,35.23180978623372,13.0,completed,card
ORD-20625,SUB-2600,2024-07-09,Classic,34.44984096560764,13.0,completed,card
ORD-20626,SUB-2600,2024-08-07,Classic,34.369989671876795,13.0,completed,mpesa
ORD-20627,SUB-2600,2024-09-10,Classic,35.09833765682066,13.0,completed,card
ORD-20628,SUB-2600,2024-10-09,Classic,34.89909216090962,13.0,completed,mpesa
ORD-20629,SUB-2600,2024-11-08,Classic,35.012437101086604,13.0,completed,card
ORD-20630,SUB-2600,2024-12-09,Classic,34.66474575501994,13.0,completed,card
ORD-20631,SUB-2601,2024-02-02,Classic,34.687995705694924,13.0,completed,paypal
ORD-20632,SUB-2601,2024-03-01,Classic,34.3572406384299,13.0,completed,paypal
ORD-20633,SUB-2601,2024-04-02,Classic,34.3879380000842,13.0,completed,card
ORD-20634,SUB-2601,2024-05-03,Classic,35.46098715401595,13.0,completed,paypal
ORD-20635,SUB-2601,2024-06-02,Classic,35.296499560989965,13.0,completed,card
ORD-20636,SUB-2601,2024-07-01,Classic,35.62586922870026,13.0,completed,card
ORD-20637,SUB-2601,2024-08-01,Classic,35.54150311331896,13.0,completed,mpesa
ORD-20638,SUB-2601,2024-09-01,Classic,34.871949812359276,13.0,completed,mpesa
ORD-20639,SUB-2601,2024-10-03,Classic,34.98200249667559,13.0,completed,card
ORD-20640,SUB-2601,2024-11-03,Classic,35.61335411080522,13.0,completed,card
ORD-20641,SUB-2601,2024-12-03,Classic,35.0204571436246,13.0,completed,card
ORD-20642,SUB-2602,2024-02-06,Starter,19.808933271179047,8.5,completed,card
ORD-20643,SUB-2602,2024-03-04,Starter,19.75247818645126,8.5,completed,card
ORD-20644,SUB-2602,2024-04-03,Starter,19.748926659762265,8.5,completed,card
ORD-20645,SUB-2602,2024-05-06,Starter,20.330641314033844,8.5,completed,card
ORD-20646,SUB-2602,2024-06-06,Starter,19.85712675340826,8.5,completed,mpesa
ORD-20647,SUB-2602,2024-07-06,Starter,19.966747335197113,8.5,completed,card
ORD-20648,SUB-2602,2024-08-03,Starter,19.880313686949176,8.5,completed,card
ORD-20649,SUB-2602,2024-09-03,Starter,20.371179029224002,8.5,completed,card
ORD-20650,SUB-2602,2024-10-05,Starter,19.975855782190155,8.5,completed,card
ORD-20651,SUB-2602,2024-11-06,Starter,20.304480319315243,8.5,completed,mpesa
ORD-20652,SUB-2602,2024-12-04,Starter,20.369035563401326,8.5,completed,paypal
ORD-20653,SUB-2604,2024-02-14,Starter,20.02373246825423,8.5,completed,card
ORD-20654,SUB-2604,2024-03-14,Starter,20.00848547775162,8.5,completed,card
ORD-20655,SUB-2604,2024-04-13,Starter,19.906082928794874,8.5,completed,paypal
ORD-20656,SUB-2604,2024-05-14,Starter,19.870374302335268,8.5,completed,card
ORD-20657,SUB-2605,2024-02-28,Classic,35.59499619387668,13.0,completed,card
ORD-20658,SUB-2605,2024-03-28,Classic,34.5809863700074,13.0,completed,mpesa
ORD-20659,SUB-2605,2024-04-28,Classic,35.00478274969758,13.0,completed,card
ORD-20660,SUB-2605,2024-05-29,Classic,35.22461873991675,13.0,completed,card
ORD-20661,SUB-2605,2024-06-27,Classic,35.46120596463463,13.0,completed,card
ORD-20662,SUB-2605,2024-07-27,Classic,34.44038854423265,13.0,completed,mpesa
ORD-20663,SUB-2605,2024-08-29,Classic,35.271267536744354,13.0,completed,paypal
ORD-20664,SUB-2605,2024-09-26,Classic,34.30973804524464,13.0,completed,card
ORD-20665,SUB-2605,2024-10-29,Classic,34.519146082567275,13.0,completed,mpesa
ORD-20666,SUB-2605,2024-11-28,Classic,34.45872021488106,13.0,completed,card
ORD-20667,SUB-2605,2024-12-29,Classic,35.20915408476466,13.0,completed,mpesa
ORD-20668,SUB-2606,2024-02-04,Starter,20.190774088945428,8.5,completed,paypal
ORD-20669,SUB-2606,2024-03-04,Starter,19.828766255414077,8.5,completed,card
ORD-20670,SUB-2606,2024-04-05,Starter,19.703923835741055,8.5,completed,card
ORD-20671,SUB-2606,2024-05-06,Starter,19.649483398782277,8.5,completed,paypal
ORD-20672,SUB-2606,2024-06-04,Starter,19.725981668876255,8.5,completed,mpesa
ORD-20673,SUB-2606,2024-07-07,Starter,20.33276878043389,8.5,completed,paypal
ORD-20674,SUB-2606,2024-08-04,Starter,20.09065650137758,8.5,completed,mpesa
ORD-20675,SUB-2606,2024-09-07,Starter,20.37422131454538,8.5,completed,mpesa
ORD-20676,SUB-2606,2024-10-06,Starter,20.340947232825506,8.5,completed,card
ORD-20677,SUB-2606,2024-11-04,Starter,20.049531861690557,8.5,completed,card
ORD-20678,SUB-2606,2024-12-04,Starter,19.83353271313327,8.5,completed,card
ORD-20679,SUB-2607,2024-02-11,Premium,54.629205501391986,18.5,completed,mpesa
ORD-20680,SUB-2607,2024-03-14,Premium,54.88905487427672,18.5,completed,card
ORD-20681,SUB-2607,2024-04-12,Premium,55.027872317777096,18.5,completed,card
ORD-20682,SUB-2608,2024-02-10,Classic,35.29383111981927,13.0,completed,mpesa
ORD-20683,SUB-2608,2024-03-09,Classic,34.82538546173249,13.0,completed,card
ORD-20684,SUB-2608,2024-04-08,Classic,34.65587234630638,13.0,completed,card
ORD-20685,SUB-2608,2024-05-11,Classic,34.535168061052154,13.0,completed,paypal
ORD-20686,SUB-2609,2024-02-14,Classic,34.29433120582345,13.0,completed,card
ORD-20687,SUB-2609,2024-03-13,Classic,35.121346660862216,13.0,completed,card
ORD-20688,SUB-2609,2024-04-16,Classic,34.975474095801175,13.0,completed,card
ORD-20689,SUB-2609,2024-05-16,Classic,34.85625675363446,13.0,completed,paypal
ORD-20690,SUB-2609,2024-06-16,Classic,34.55526975493867,13.0,completed,card
ORD-20691,SUB-2609,2024-07-15,Classic,34.75359359445841,13.0,completed,mpesa
ORD-20692,SUB-2610,2024-02-13,Premium,54.181769055768214,18.5,completed,mpesa
ORD-20693,SUB-2612,2024-02-07,Classic,34.303613361517876,13.0,completed,card
ORD-20694,SUB-2612,2024-03-08,Classic,34.60510345706858,13.0,completed,card
ORD-20695,SUB-2612,2024-04-07,Classic,34.30631754591211,13.0,completed,mpesa
ORD-20696,SUB-2612,2024-05-06,Classic,34.30972291714621,13.0,completed,card
ORD-20697,SUB-2612,2024-06-08,Classic,35.54091103104802,13.0,completed,card
ORD-20698,SUB-2612,2024-07-06,Classic,34.743046876089586,13.0,completed,mpesa
ORD-20699,SUB-2612,2024-08-08,Classic,35.16335049226026,13.0,completed,card
ORD-20700,SUB-2612,2024-09-08,Classic,35.41282409991849,13.0,completed,card
ORD-20701,SUB-2612,2024-10-07,Classic,34.42351914414033,13.0,completed,paypal
ORD-20702,SUB-2612,2024-11-06,Classic,34.3331134915897,13.0,completed,mpesa
ORD-20703,SUB-2612,2024-12-07,Classic,35.01248410521756,13.0,completed,paypal
ORD-20704,SUB-2613,2024-02-11,Starter,19.608182183657558,8.5,completed,card
ORD-20705,SUB-2613,2024-03-14,Starter,19.793072936331317,8.5,completed,card
ORD-20706,SUB-2613,2024-04-11,Starter,19.700782476333764,8.5,completed,mpesa
ORD-20707,SUB-2614,2024-02-27,Starter,19.928805638349605,8.5,completed,mpesa
ORD-20708,SUB-2615,2024-02-06,Classic,34.45022541990743,13.0,completed,card
ORD-20709,SUB-2616,2024-02-04,Classic,34.66315949753811,13.0,completed,card
ORD-20710,SUB-2616,2024-03-06,Classic,34.7349754051403,13.0,completed,mpesa
ORD-20711,SUB-2616,2024-04-04,Classic,34.33947100370854,13.0,completed,card
ORD-20712,SUB-2616,2024-05-05,Classic,34.89822115317944,13.0,completed,card
ORD-20713,SUB-2616,2024-06-06,Classic,34.80797226284831,13.0,completed,card
ORD-20714,SUB-2616,2024-07-05,Classic,35.49684248902969,13.0,completed,mpesa
ORD-20715,SUB-2616,2024-08-06,Classic,34.435105149427564,13.0,completed,card
ORD-20716,SUB-2616,2024-09-04,Classic,35.09066955245659,13.0,completed,card
ORD-20717,SUB-2616,2024-10-06,Classic,35.047669714567526,13.0,completed,card
ORD-20718,SUB-2616,2024-11-04,Classic,34.6486717965009,13.0,completed,card
ORD-20719,SUB-2616,2024-12-06,Classic,35.39858957946066,13.0,completed,card
ORD-20720,SUB-2617,2024-02-29,Premium,54.01124191962218,18.5,completed,card
ORD-20721,SUB-2617,2024-03-29,Premium,54.38014675594857,18.5,completed,card
ORD-20722,SUB-2617,2024-04-28,Premium,54.27879423894984,18.5,completed,card
ORD-20723,SUB-2617,2024-05-29,Premium,54.38950105918659,18.5,completed,card
ORD-20724,SUB-2617,2024-06-29,Premium,54.79287578386447,18.5,completed,mpesa
ORD-20725,SUB-2617,2024-07-29,Premium,53.91836399322416,18.5,completed,mpesa
ORD-20726,SUB-2617,2024-08-27,Premium,55.552843338661255,18.5,completed,card
ORD-20727,SUB-2617,2024-09-28,Premium,55.27819509428105,18.5,completed,card
ORD-20728,SUB-2617,2024-10-29,Premium,54.090076694061906,18.5,completed,mpesa
ORD-20729,SUB-2617,2024-11-29,Premium,54.18406326958016,18.5,completed,card
ORD-20730,SUB-2617,2024-12-30,Premium,54.114265691081336,18.5,completed,card
ORD-20731,SUB-2618,2024-02-17,Classic,35.555621578409735,13.0,completed,card
ORD-20732,SUB-2618,2024-03-15,Classic,35.40519078118895,13.0,completed,mpesa
ORD-20733,SUB-2619,2024-02-05,Classic,35.184239646353326,13.0,completed,card
ORD-20734,SUB-2619,2024-03-06,Classic,34.421014693532406,13.0,completed,mpesa
ORD-20735,SUB-2619,2024-04-05,Classic,34.53206295599654,13.0,completed,card
ORD-20736,SUB-2619,2024-05-08,Classic,35.47648248090541,13.0,completed,card
ORD-20737,SUB-2619,2024-06-06,Classic,35.33649261948623,13.0,completed,mpesa
ORD-20738,SUB-2619,2024-07-06,Classic,35.023352032174216,13.0,completed,card
ORD-20739,SUB-2619,2024-08-07,Classic,35.28148890434582,13.0,completed,card
ORD-20740,SUB-2619,2024-09-05,Classic,35.44757664445562,13.0,completed,paypal
ORD-20741,SUB-2619,2024-10-05,Classic,35.514248858974646,13.0,completed,card
ORD-20742,SUB-2619,2024-11-07,Classic,35.53946314856556,13.0,completed,card
ORD-20743,SUB-2619,2024-12-07,Classic,34.54869082382877,13.0,completed,card
ORD-20744,SUB-2620,2024-02-16,Classic,35.318985796803354,13.0,completed,mpesa
ORD-20745,SUB-2620,2024-03-15,Classic,34.49777120384696,13.0,completed,card
ORD-20746,SUB-2620,2024-04-17,Classic,35.48672267694098,13.0,completed,card
ORD-20747,SUB-2621,2024-03-02,Classic,34.58759389237434,13.0,completed,card
ORD-20748,SUB-2622,2024-02-10,Starter,19.787033552303953,8.5,completed,card
ORD-20749,SUB-2622,2024-03-11,Starter,20.182989715391663,8.5,completed,paypal
ORD-20750,SUB-2622,2024-04-10,Starter,19.906737783274963,8.5,completed,card
ORD-20751,SUB-2622,2024-05-09,Starter,20.138379771522214,8.5,completed,card
ORD-20752,SUB-2623,2024-02-10,Premium,53.99070580767197,18.5,completed,card
ORD-20753,SUB-2624,2024-03-02,Classic,34.75205564412937,13.0,completed,card
ORD-20754,SUB-2625,2024-02-11,Premium,55.93281664888441,18.5,completed,card
ORD-20755,SUB-2625,2024-03-11,Premium,55.90737876711905,18.5,completed,card
ORD-20756,SUB-2625,2024-04-11,Premium,54.519756570020164,18.5,completed,card
ORD-20757,SUB-2625,2024-05-11,Premium,54.94038805993083,18.5,completed,mpesa
ORD-20758,SUB-2625,2024-06-10,Premium,54.78402653600668,18.5,completed,card
ORD-20759,SUB-2625,2024-07-10,Premium,55.304117645794996,18.5,completed,mpesa
ORD-20760,SUB-2625,2024-08-10,Premium,54.99417719121649,18.5,completed,card
ORD-20761,SUB-2625,2024-09-11,Premium,56.04416899292877,18.5,completed,mpesa
ORD-20762,SUB-2625,2024-10-10,Premium,56.031193612412075,18.5,completed,card
ORD-20763,SUB-2625,2024-11-10,Premium,55.85131763861009,18.5,completed,card
ORD-20764,SUB-2625,2024-12-11,Premium,55.94302612052616,18.5,completed,paypal
ORD-20765,SUB-2626,2024-03-01,Starter,20.36732227062539,8.5,completed,paypal
ORD-20766,SUB-2626,2024-03-29,Starter,19.916963592869156,8.5,completed,mpesa
ORD-20767,SUB-2626,2024-04-27,Starter,20.1631418148081,8.5,completed,card
ORD-20768,SUB-2627,2024-02-24,Starter,19.842675356267538,8.5,completed,card
ORD-20769,SUB-2627,2024-03-22,Starter,20.01655930229572,8.5,completed,mpesa
ORD-20770,SUB-2628,2024-02-16,Premium,55.42475726184886,18.5,completed,mpesa
ORD-20771,SUB-2628,2024-03-19,Premium,55.33784680494845,18.5,completed,card
ORD-20772,SUB-2628,2024-04-17,Premium,55.60487541066784,18.5,completed,card
ORD-20773,SUB-2628,2024-05-17,Premium,55.490157364777,18.5,completed,mpesa
ORD-20774,SUB-2628,2024-06-16,Premium,53.96796059060522,18.5,completed,mpesa
ORD-20775,SUB-2628,2024-07-18,Premium,55.089873547448796,18.5,completed,mpesa
ORD-20776,SUB-2628,2024-08-16,Premium,54.145466471154386,18.5,completed,mpesa
ORD-20777,SUB-2628,2024-09-17,Premium,54.40601800377915,18.5,completed,card
ORD-20778,SUB-2628,2024-10-16,Premium,54.83283795158478,18.5,completed,card
ORD-20779,SUB-2628,2024-11-17,Premium,54.500426307986054,18.5,completed,card
ORD-20780,SUB-2628,2024-12-17,Premium,55.2067469379446,18.5,completed,paypal
ORD-20781,SUB-2629,2024-02-25,Classic,35.44924477312827,13.0,completed,card
ORD-20782,SUB-2629,2024-03-26,Classic,35.01999230222463,13.0,completed,card
ORD-20783,SUB-2629,2024-04-28,Classic,34.92108048203263,13.0,completed,card
ORD-20784,SUB-2629,2024-05-25,Classic,34.70258529644296,13.0,completed,card
ORD-20785,SUB-2629,2024-06-25,Classic,34.52557113195662,13.0,completed,card
ORD-20786,SUB-2629,2024-07-28,Classic,35.116788096704795,13.0,completed,card
ORD-20787,SUB-2629,2024-08-27,Classic,35.41897579697577,13.0,completed,card
ORD-20788,SUB-2629,2024-09-27,Classic,34.8176537679448,13.0,completed,mpesa
ORD-20789,SUB-2629,2024-10-25,Classic,35.68037674633429,13.0,completed,paypal
ORD-20790,SUB-2629,2024-11-26,Classic,34.951992227798385,13.0,completed,paypal
ORD-20791,SUB-2629,2024-12-25,Classic,34.44685171132687,13.0,completed,card
ORD-20792,SUB-2630,2024-02-22,Classic,34.37204617679833,13.0,completed,card
ORD-20793,SUB-2630,2024-03-22,Classic,34.71175130178514,13.0,completed,card
ORD-20794,SUB-2630,2024-04-22,Classic,35.10054967183161,13.0,completed,mpesa
ORD-20795,SUB-2630,2024-05-21,Classic,34.67965524323055,13.0,completed,card
ORD-20796,SUB-2630,2024-06-21,Classic,35.2646668789097,13.0,completed,mpesa
ORD-20797,SUB-2630,2024-07-21,Classic,35.56396328659279,13.0,completed,card
ORD-20798,SUB-2630,2024-08-23,Classic,35.49098449118091,13.0,completed,mpesa
ORD-20799,SUB-2630,2024-09-23,Classic,34.732732134777436,13.0,completed,card
ORD-20800,SUB-2630,2024-10-21,Classic,34.803339685494066,13.0,completed,mpesa
ORD-20801,SUB-2630,2024-11-20,Classic,35.412393221813325,13.0,completed,mpesa
ORD-20802,SUB-2630,2024-12-22,Classic,35.28322429009614,13.0,completed,card
ORD-20803,SUB-2631,2024-02-28,Classic,34.43931306541803,13.0,completed,mpesa
ORD-20804,SUB-2632,2024-02-19,Classic,35.56939820188301,13.0,completed,mpesa
ORD-20805,SUB-2632,2024-03-19,Classic,34.42452211425542,13.0,completed,card
ORD-20806,SUB-2632,2024-04-20,Classic,34.841847559358484,13.0,completed,card
ORD-20807,SUB-2632,2024-05-22,Classic,34.80555729008901,13.0,completed,card
ORD-20808,SUB-2632,2024-06-19,Classic,35.099913389293604,13.0,completed,card
ORD-20809,SUB-2632,2024-07-21,Classic,35.146487233126194,13.0,completed,card
ORD-20810,SUB-2633,2024-02-07,Classic,35.56414911303192,13.0,completed,mpesa
ORD-20811,SUB-2633,2024-03-08,Classic,35.27497358807995,13.0,completed,card
ORD-20812,SUB-2633,2024-04-09,Classic,34.37447176971031,13.0,completed,card
ORD-20813,SUB-2633,2024-05-07,Classic,35.13588670012415,13.0,completed,card
ORD-20814,SUB-2633,2024-06-10,Classic,35.19153163847524,13.0,failed,card
ORD-20815,SUB-2633,2024-07-10,Classic,34.91734397463935,13.0,completed,card
ORD-20816,SUB-2633,2024-08-09,Classic,34.90564244772343,13.0,completed,card
ORD-20817,SUB-2633,2024-09-10,Classic,35.34452610012927,13.0,completed,card
ORD-20818,SUB-2634,2024-02-22,Premium,54.61149513277867,18.5,completed,card
ORD-20819,SUB-2634,2024-03-23,Premium,54.414032383458824,18.5,completed,card
ORD-20820,SUB-2634,2024-04-25,Premium,53.913822078033235,18.5,completed,paypal
ORD-20821,SUB-2634,2024-05-24,Premium,55.165137586518185,18.5,completed,paypal
ORD-20822,SUB-2634,2024-06-22,Premium,55.596899689052734,18.5,completed,paypal
ORD-20823,SUB-2634,2024-07-24,Premium,54.678952808114545,18.5,completed,mpesa
ORD-20824,SUB-2634,2024-08-25,Premium,54.46439747750184,18.5,completed,card
ORD-20825,SUB-2634,2024-09-24,Premium,54.99360841811007,18.5,completed,mpesa
ORD-20826,SUB-2634,2024-10-24,Premium,54.494642151784866,18.5,completed,card
ORD-20827,SUB-2634,2024-11-23,Premium,54.90145147129089,18.5,completed,mpesa
ORD-20828,SUB-2634,2024-12-25,Premium,54.47020580797078,18.5,completed,paypal
ORD-20829,SUB-2635,2024-03-01,Classic,34.638205739939615,13.0,completed,card
ORD-20830,SUB-2636,2024-02-19,Classic,35.02883588035607,13.0,completed,card
ORD-20831,SUB-2636,2024-03-18,Classic,34.29100357651057,13.0,completed,card
ORD-20832,SUB-2636,2024-04-17,Classic,34.66774442372602,13.0,completed,mpesa
ORD-20833,SUB-2636,2024-05-19,Classic,35.54764821639355,13.0,completed,card
ORD-20834,SUB-2636,2024-06-16,Classic,35.15761932343588,13.0,completed,mpesa
ORD-20835,SUB-2636,2024-07-16,Classic,35.63604294931993,13.0,completed,mpesa
ORD-20836,SUB-2636,2024-08-18,Classic,34.73650067218276,13.0,completed,card
ORD-20837,SUB-2636,2024-09-16,Classic,34.75402513528362,13.0,completed,paypal
ORD-20838,SUB-2636,2024-10-16,Classic,35.53788712196229,13.0,completed,mpesa
ORD-20839,SUB-2636,2024-11-19,Classic,35.579566871723344,13.0,completed,card
ORD-20840,SUB-2636,2024-12-18,Classic,35.2694665343752,13.0,completed,card
ORD-20841,SUB-2637,2024-02-25,Premium,54.902945666892755,18.5,completed,mpesa
ORD-20842,SUB-2637,2024-03-22,Premium,55.162014394409454,18.5,completed,paypal
ORD-20843,SUB-2637,2024-04-24,Premium,54.22922265532975,18.5,completed,paypal
ORD-20844,SUB-2638,2024-02-09,Classic,35.46757622805359,13.0,completed,card
ORD-20845,SUB-2638,2024-03-10,Classic,34.403031225330764,13.0,completed,card
ORD-20846,SUB-2638,2024-04-11,Classic,34.989302710714895,13.0,completed,card
ORD-20847,SUB-2638,2024-05-10,Classic,35.47572244744075,13.0,completed,card
ORD-20848,SUB-2638,2024-06-09,Classic,35.429035942617816,13.0,completed,mpesa
ORD-20849,SUB-2638,2024-07-12,Classic,34.292123687131,13.0,completed,mpesa
ORD-20850,SUB-2638,2024-08-11,Classic,34.80204839566698,13.0,completed,card
ORD-20851,SUB-2638,2024-09-12,Classic,34.6585567395843,13.0,completed,card
ORD-20852,SUB-2638,2024-10-10,Classic,35.24030000100742,13.0,completed,card
ORD-20853,SUB-2638,2024-11-11,Classic,34.83479135685241,13.0,completed,mpesa
ORD-20854,SUB-2638,2024-12-12,Classic,35.58719426790927,13.0,completed,paypal
ORD-20855,SUB-2639,2024-02-17,Classic,35.513002673601626,13.0,completed,card
ORD-20856,SUB-2639,2024-03-20,Classic,34.85933884473792,13.0,completed,card
ORD-20857,SUB-2639,2024-04-17,Classic,35.580780951661616,13.0,completed,card
ORD-20858,SUB-2639,2024-05-18,Classic,34.90319869332137,13.0,completed,mpesa
ORD-20859,SUB-2639,2024-06-18,Classic,34.99296135565019,13.0,completed,mpesa
ORD-20860,SUB-2639,2024-07-17,Classic,34.592664278935885,13.0,completed,mpesa
ORD-20861,SUB-2639,2024-08-18,Classic,34.55809988387997,13.0,completed,card
ORD-20862,SUB-2639,2024-09-17,Classic,34.76189322530513,13.0,completed,paypal
ORD-20863,SUB-2639,2024-10-17,Classic,34.864658532976335,13.0,failed,card
ORD-20864,SUB-2639,2024-11-18,Classic,34.91959260842817,13.0,completed,card
ORD-20865,SUB-2639,2024-12-17,Classic,34.891926001670285,13.0,completed,mpesa
ORD-20866,SUB-2640,2024-02-26,Starter,20.220024349734743,8.5,completed,paypal
ORD-20867,SUB-2640,2024-03-23,Starter,20.20031368876152,8.5,completed,card
ORD-20868,SUB-2641,2024-02-26,Classic,35.50775130770415,13.0,completed,card
ORD-20869,SUB-2641,2024-03-23,Classic,34.93198316116797,13.0,completed,paypal
ORD-20870,SUB-2641,2024-04-23,Classic,35.274738385604714,13.0,completed,mpesa
ORD-20871,SUB-2642,2024-02-11,Premium,55.142712192690965,18.5,completed,card
ORD-20872,SUB-2642,2024-03-09,Premium,55.077220707875846,18.5,completed,card
ORD-20873,SUB-2642,2024-04-09,Premium,55.11823827909047,18.5,completed,card
ORD-20874,SUB-2642,2024-05-08,Premium,54.5208126585446,18.5,completed,mpesa
ORD-20875,SUB-2642,2024-06-10,Premium,54.83939087047801,18.5,completed,mpesa
ORD-20876,SUB-2642,2024-07-10,Premium,55.25221484507332,18.5,completed,card
ORD-20877,SUB-2642,2024-08-08,Premium,56.01563232582291,18.5,completed,mpesa
ORD-20878,SUB-2642,2024-09-09,Premium,55.808840601386805,18.5,completed,card
ORD-20879,SUB-2642,2024-10-08,Premium,54.154719355618646,18.5,completed,card
ORD-20880,SUB-2642,2024-11-11,Premium,55.62702017888443,18.5,completed,card
