event_id,subscriber_id,campaign,event_date,sent,opened,clicked,converted,variant
EVT-16974,SUB-1022,monthly_newsletter,2023-04-23,1,0,0,0,
EVT-16975,SUB-1022,churn_winback,2024-03-19,1,0,0,0,
EVT-16976,SUB-1022,monthly_newsletter,2023-09-10,1,1,0,0,
EVT-16977,SUB-1022,churn_winback,2023-08-25,1,1,0,0,
EVT-16978,SUB-1022,ab_test_landing_v2,2023-04-27,1,0,0,0,v2
EVT-16979,SUB-1022,upsell_classic_to_premium,2023-12-02,1,1,0,0,
EVT-16980,SUB-1022,ab_test_landing_v2,2023-08-05,1,0,0,0,v2
EVT-16981,SUB-1022,ab_test_landing_v1,2023-09-20,1,1,0,0,v1
EVT-16982,SUB-1993,ab_test_landing_v2,2023-12-22,1,1,0,0,v2
EVT-16983,SUB-2249,monthly_newsletter,2024-07-18,1,0,0,0,
EVT-16984,SUB-2249,churn_winback,2024-02-11,1,1,0,0,
EVT-16985,SUB-2249,churn_winback,2024-10-03,1,0,0,0,
EVT-16986,SUB-3078,monthly_newsletter,2024-11-08,1,0,0,0,
EVT-16987,SUB-3216,monthly_newsletter,2024-09-20,1,0,0,0,
EVT-16988,SUB-1669,welcome_series,2024-04-19,1,0,0,0,
EVT-16989,SUB-1669,ab_test_landing_v1,2024-08-05,1,1,0,0,v1
EVT-16990,SUB-1669,churn_winback,2023-09-21,1,0,0,0,
EVT-16991,SUB-1669,monthly_newsletter,2024-01-01,1,0,0,0,
EVT-16992,SUB-1262,ab_test_landing_v1,2023-11-13,1,0,0,0,v1
EVT-16993,SUB-1262,monthly_newsletter,2024-09-24,1,0,0,0,
EVT-16994,SUB-1262,welcome_series,2024-08-01,1,1,1,0,
EVT-16995,SUB-1262,ab_test_landing_v2,2023-08-04,1,1,1,0,v2
EVT-16996,SUB-1262,ab_test_landing_v2,2024-07-20,1,0,0,0,v2
EVT-16997,SUB-1262,monthly_newsletter,2024-08-12,1,0,0,0,
EVT-16998,SUB-1262,churn_winback,2023-05-17,1,1,0,0,
EVT-16999,SUB-1986,ab_test_landing_v1,2023-11-14,1,1,0,0,v1
EVT-17000,SUB-1986,welcome_series,2023-11-14,1,0,0,0,
EVT-17001,SUB-1986,monthly_newsletter,2024-08-30,1,0,0,0,
EVT-17002,SUB-1986,monthly_newsletter,2024-07-19,1,0,0,0,
EVT-17003,SUB-1986,upsell_classic_to_premium,2024-03-02,1,0,0,0,
EVT-17004,SUB-1986,welcome_series,2024-02-03,1,0,0,0,
EVT-17005,SUB-1986,welcome_series,2024-01-09,1,0,0,0,
EVT-17006,SUB-1986,ab_test_landing_v1,2024-07-26,1,1,0,0,v1
EVT-17007,SUB-2236,welcome_series,2024-08-25,1,0,0,0,
EVT-17008,SUB-2236,monthly_newsletter,2024-03-30,1,0,0,0,
EVT-17009,SUB-2236,upsell_classic_to_premium,2024-08-05,1,0,0,0,
EVT-17010,SUB-1858,welcome_series,2024-08-21,1,1,0,0,
EVT-17011,SUB-1858,monthly_newsletter,2024-04-21,1,0,0,0,
EVT-17012,SUB-1858,ab_test_landing_v1,2023-08-30,1,0,0,0,v1
EVT-17013,SUB-1858,ab_test_landing_v1,2024-05-15,1,1,0,0,v1
EVT-17014,SUB-2971,monthly_newsletter,2024-11-11,1,0,0,0,
EVT-17015,SUB-2580,monthly_newsletter,2024-04-19,1,1,0,0,
EVT-17016,SUB-2580,ab_test_landing_v2,2024-04-03,1,1,0,0,v2
EVT-17017,SUB-2580,monthly_newsletter,2024-06-24,1,0,0,0,
EVT-17018,SUB-2580,churn_winback,2024-12-25,1,0,0,0,
EVT-17019,SUB-2580,ab_test_landing_v2,2024-08-31,1,1,0,0,v2
EVT-17020,SUB-1775,monthly_newsletter,2023-07-20,1,0,0,0,
EVT-17021,SUB-1775,churn_winback,2024-09-21,1,0,0,0,
EVT-17022,SUB-1775,ab_test_landing_v1,2024-04-15,1,0,0,0,v1
EVT-17023,SUB-1775,welcome_series,2024-06-28,1,0,0,0,
EVT-17024,SUB-1775,welcome_series,2023-10-26,1,0,0,0,
EVT-17025,SUB-2477,ab_test_landing_v2,2024-03-25,1,1,0,0,v2
EVT-17026,SUB-2477,ab_test_landing_v2,2024-12-22,1,1,0,0,v2
EVT-17027,SUB-2477,ab_test_landing_v1,2024-09-06,1,0,0,0,v1
EVT-17028,SUB-2477,monthly_newsletter,2024-03-12,1,0,0,0,
EVT-17029,SUB-2477,welcome_series,2024-09-13,1,0,0,0,
EVT-17030,SUB-2477,monthly_newsletter,2024-02-21,1,1,0,0,
EVT-17031,SUB-2398,ab_test_landing_v1,2024-05-10,1,0,0,0,v1
EVT-17032,SUB-2398,ab_test_landing_v2,2023-12-14,1,0,0,0,v2
EVT-17033,SUB-2398,monthly_newsletter,2024-11-19,1,0,0,0,
EVT-17034,SUB-2398,welcome_series,2023-12-18,1,1,0,0,
EVT-17035,SUB-1192,welcome_series,2024-03-01,1,0,0,0,
EVT-17036,SUB-1192,churn_winback,2024-07-20,1,1,0,0,
EVT-17037,SUB-1192,monthly_newsletter,2023-05-13,1,0,0,0,
EVT-17038,SUB-1192,monthly_newsletter,2023-05-10,1,0,0,0,
EVT-17039,SUB-1192,monthly_newsletter,2024-03-09,1,0,0,0,
EVT-17040,SUB-1192,welcome_series,2023-11-01,1,0,0,0,
EVT-17041,SUB-1192,welcome_series,2024-06-11,1,0,0,0,
EVT-17042,SUB-1192,welcome_series,2024-03-09,1,1,0,0,
EVT-17043,SUB-1784,ab_test_landing_v2,2024-05-12,1,0,0,0,v2
EVT-17044,SUB-1784,upsell_classic_to_premium,2024-03-31,1,1,0,0,
EVT-17045,SUB-1784,ab_test_landing_v2,2024-05-24,1,1,1,0,v2
EVT-17046,SUB-1784,monthly_newsletter,2023-11-07,1,0,0,0,
EVT-17047,SUB-1784,monthly_newsletter,2024-03-04,1,0,0,0,
EVT-17048,SUB-1784,ab_test_landing_v1,2023-11-13,1,0,0,0,v1
EVT-17049,SUB-1784,ab_test_landing_v2,2024-07-20,1,1,0,0,v2
EVT-17050,SUB-1784,welcome_series,2024-11-17,1,0,0,0,
EVT-17051,SUB-2909,upsell_classic_to_premium,2024-09-14,1,0,0,0,
EVT-17052,SUB-2909,churn_winback,2024-06-03,1,0,0,0,
EVT-17053,SUB-2909,churn_winback,2024-12-13,1,1,0,0,
EVT-17054,SUB-2909,welcome_series,2024-10-14,1,0,0,0,
EVT-17055,SUB-2842,monthly_newsletter,2024-05-21,1,0,0,0,
EVT-17056,SUB-2842,ab_test_landing_v2,2024-10-19,1,0,0,0,v2
EVT-17057,SUB-2842,ab_test_landing_v2,2024-11-07,1,0,0,0,v2
EVT-17058,SUB-2842,monthly_newsletter,2024-12-14,1,1,1,0,
EVT-17059,SUB-1336,monthly_newsletter,2023-05-01,1,0,0,0,
EVT-17060,SUB-1336,monthly_newsletter,2023-08-06,1,0,0,0,
EVT-17061,SUB-1336,ab_test_landing_v1,2023-06-25,1,1,0,0,v1
EVT-17062,SUB-1336,ab_test_landing_v2,2023-09-15,1,0,0,0,v2
EVT-17063,SUB-1336,monthly_newsletter,2024-06-19,1,0,0,0,
EVT-17064,SUB-1336,welcome_series,2024-05-09,1,1,0,0,
EVT-17065,SUB-2372,ab_test_landing_v1,2023-12-16,1,1,1,0,v1
EVT-17066,SUB-2372,monthly_newsletter,2023-12-30,1,1,0,0,
EVT-17067,SUB-1252,ab_test_landing_v2,2024-09-23,1,1,1,1,v2
EVT-17068,SUB-1252,welcome_series,2024-09-24,1,0,0,0,
EVT-17069,SUB-1252,monthly_newsletter,2023-12-30,1,0,0,0,
EVT-17070,SUB-3553,churn_winback,2024-11-29,1,1,0,0,
EVT-17071,SUB-2231,churn_winback,2024-04-08,1,1,0,0,
EVT-17072,SUB-2231,monthly_newsletter,2024-02-21,1,0,0,0,
EVT-17073,SUB-2231,churn_winback,2024-05-30,1,0,0,0,
EVT-17074,SUB-2231,welcome_series,2024-03-01,1,1,1,0,
EVT-17075,SUB-2231,monthly_newsletter,2024-04-16,1,0,0,0,
EVT-17076,SUB-2231,churn_winback,2024-11-28,1,0,0,0,
EVT-17077,SUB-2231,ab_test_landing_v1,2024-11-05,1,1,0,0,v1
EVT-17078,SUB-2231,ab_test_landing_v2,2024-07-27,1,0,0,0,v2
EVT-17079,SUB-2124,welcome_series,2024-02-20,1,1,0,0,
EVT-17080,SUB-2124,monthly_newsletter,2024-12-17,1,0,0,0,
EVT-17081,SUB-2124,ab_test_landing_v1,2024-03-19,1,0,0,0,v1
EVT-17082,SUB-2124,churn_winback,2024-05-11,1,0,0,0,
EVT-17083,SUB-2124,ab_test_landing_v1,2024-01-18,1,1,1,0,v1
EVT-17084,SUB-2124,monthly_newsletter,2024-05-29,1,1,0,0,
EVT-17085,SUB-2124,monthly_newsletter,2024-03-22,1,0,0,0,
EVT-17086,SUB-2868,ab_test_landing_v2,2024-12-27,1,1,0,0,v2
EVT-17087,SUB-2868,monthly_newsletter,2024-10-30,1,1,0,0,
EVT-17088,SUB-1645,monthly_newsletter,2023-11-16,1,0,0,0,
EVT-17089,SUB-3112,ab_test_landing_v1,2024-07-29,1,0,0,0,v1
EVT-17090,SUB-3112,monthly_newsletter,2024-10-28,1,0,0,0,
EVT-17091,SUB-3112,welcome_series,2024-11-13,1,0,0,0,
EVT-17092,SUB-1465,ab_test_landing_v1,2023-12-20,1,0,0,0,v1
EVT-17093,SUB-1465,monthly_newsletter,2023-09-20,1,0,0,0,
EVT-17094,SUB-1465,welcome_series,2024-05-29,1,0,0,0,
EVT-17095,SUB-2931,upsell_classic_to_premium,2024-09-18,1,0,0,0,
EVT-17096,SUB-2931,ab_test_landing_v1,2024-09-01,1,1,0,0,v1
EVT-17097,SUB-2837,upsell_classic_to_premium,2024-08-15,1,0,0,0,
EVT-17098,SUB-2837,upsell_classic_to_premium,2024-12-19,1,0,0,0,
EVT-17099,SUB-1627,ab_test_landing_v2,2024-11-23,1,0,0,0,v2
EVT-17100,SUB-1627,monthly_newsletter,2024-09-14,1,1,1,0,
EVT-17101,SUB-1627,monthly_newsletter,2023-11-26,1,0,0,0,
EVT-17102,SUB-2319,monthly_newsletter,2024-09-29,1,1,0,0,
EVT-17103,SUB-2319,monthly_newsletter,2024-06-09,1,0,0,0,
EVT-17104,SUB-2319,ab_test_landing_v2,2024-07-14,1,0,0,0,v2
EVT-17105,SUB-2319,monthly_newsletter,2024-01-28,1,0,0,0,
EVT-17106,SUB-2319,churn_winback,2024-05-09,1,1,0,0,
EVT-17107,SUB-2319,ab_test_landing_v2,2024-11-05,1,0,0,0,v2
EVT-17108,SUB-2319,upsell_classic_to_premium,2024-08-09,1,0,0,0,
EVT-17109,SUB-2319,monthly_newsletter,2024-05-26,1,1,0,0,
EVT-17110,SUB-3594,monthly_newsletter,2024-12-31,1,0,0,0,
EVT-17111,SUB-1424,upsell_classic_to_premium,2024-01-06,1,1,1,0,
EVT-17112,SUB-1424,churn_winback,2024-05-01,1,0,0,0,
EVT-17113,SUB-1424,welcome_series,2024-04-05,1,0,0,0,
EVT-17114,SUB-1424,churn_winback,2024-10-03,1,0,0,0,
EVT-17115,SUB-1424,upsell_classic_to_premium,2023-08-12,1,0,0,0,
EVT-17116,SUB-1424,churn_winback,2024-10-17,1,1,0,0,
EVT-17117,SUB-1424,upsell_classic_to_premium,2024-09-09,1,0,0,0,
EVT-17118,SUB-1424,welcome_series,2024-09-14,1,0,0,0,
EVT-17119,SUB-1658,churn_winback,2023-09-16,1,0,0,0,
EVT-17120,SUB-1658,ab_test_landing_v2,2023-12-22,1,1,0,0,v2
EVT-17121,SUB-1658,upsell_classic_to_premium,2024-12-14,1,0,0,0,
EVT-17122,SUB-1658,monthly_newsletter,2023-10-11,1,1,0,0,
EVT-17123,SUB-1893,ab_test_landing_v2,2024-05-17,1,1,0,0,v2
EVT-17124,SUB-1893,welcome_series,2024-04-22,1,0,0,0,
EVT-17125,SUB-1921,monthly_newsletter,2024-07-18,1,0,0,0,
EVT-17126,SUB-1921,welcome_series,2024-04-11,1,0,0,0,
EVT-17127,SUB-1921,churn_winback,2024-09-14,1,1,0,0,
EVT-17128,SUB-1921,monthly_newsletter,2024-09-09,1,0,0,0,
EVT-17129,SUB-2963,monthly_newsletter,2024-10-09,1,0,0,0,
EVT-17130,SUB-2963,ab_test_landing_v1,2024-12-03,1,0,0,0,v1
EVT-17131,SUB-2963,welcome_series,2024-06-29,1,1,0,0,
EVT-17132,SUB-1303,ab_test_landing_v2,2024-06-05,1,0,0,0,v2
EVT-17133,SUB-1303,ab_test_landing_v2,2024-02-05,1,0,0,0,v2
EVT-17134,SUB-1303,ab_test_landing_v1,2023-11-03,1,0,0,0,v1
EVT-17135,SUB-1303,monthly_newsletter,2023-04-25,1,0,0,0,
EVT-17136,SUB-1303,monthly_newsletter,2024-01-02,1,0,0,0,
EVT-17137,SUB-1303,churn_winback,2024-04-24,1,1,0,0,
EVT-17138,SUB-1303,welcome_series,2023-03-06,1,0,0,0,
EVT-17139,SUB-1303,ab_test_landing_v1,2024-10-17,1,0,0,0,v1
EVT-17140,SUB-1303,churn_winback,2024-09-30,1,0,0,0,
EVT-17141,SUB-3110,ab_test_landing_v2,2024-08-02,1,1,0,0,v2
EVT-17142,SUB-1571,upsell_classic_to_premium,2023-12-16,1,0,0,0,
EVT-17143,SUB-1571,upsell_classic_to_premium,2024-12-07,1,0,0,0,
EVT-17144,SUB-1571,monthly_newsletter,2023-12-18,1,0,0,0,
EVT-17145,SUB-1571,welcome_series,2023-07-24,1,0,0,0,
EVT-17146,SUB-1571,ab_test_landing_v1,2024-01-12,1,1,0,0,v1
EVT-17147,SUB-1571,monthly_newsletter,2024-07-29,1,1,0,0,
EVT-17148,SUB-1571,upsell_classic_to_premium,2024-03-04,1,0,0,0,
EVT-17149,SUB-2063,ab_test_landing_v2,2023-12-25,1,0,0,0,v2
EVT-17150,SUB-2063,welcome_series,2024-05-13,1,0,0,0,
EVT-17151,SUB-2063,ab_test_landing_v2,2024-04-24,1,1,0,0,v2
EVT-17152,SUB-2063,upsell_classic_to_premium,2024-01-24,1,1,0,0,
EVT-17153,SUB-2063,monthly_newsletter,2024-02-20,1,1,0,0,
EVT-17154,SUB-2063,monthly_newsletter,2024-07-06,1,0,0,0,
EVT-17155,SUB-1121,welcome_series,2023-09-20,1,0,0,0,
EVT-17156,SUB-1121,ab_test_landing_v2,2024-04-25,1,1,0,0,v2
EVT-17157,SUB-1121,monthly_newsletter,2023-05-26,1,0,0,0,
EVT-17158,SUB-1121,ab_test_landing_v1,2024-08-29,1,0,0,0,v1
EVT-17159,SUB-1121,ab_test_landing_v2,2023-04-27,1,1,0,0,v2
EVT-17160,SUB-1121,welcome_series,2024-06-26,1,0,0,0,
EVT-17161,SUB-1121,ab_test_landing_v2,2024-05-19,1,1,0,0,v2
EVT-17162,SUB-1498,churn_winback,2023-08-31,1,0,0,0,
EVT-17163,SUB-1498,ab_test_landing_v1,2024-02-19,1,0,0,0,v1
EVT-17164,SUB-1498,upsell_classic_to_premium,2024-02-06,1,1,0,0,
EVT-17165,SUB-1498,ab_test_landing_v1,2024-06-04,1,1,0,0,v1
EVT-17166,SUB-1498,ab_test_landing_v2,2023-07-04,1,1,0,0,v2
EVT-17167,SUB-1498,ab_test_landing_v1,2023-07-01,1,0,0,0,v1
EVT-17168,SUB-1498,monthly_newsletter,2024-09-04,1,0,0,0,
EVT-17169,SUB-2924,churn_winback,2024-06-18,1,0,0,0,
EVT-17170,SUB-2924,monthly_newsletter,2024-07-16,1,1,0,0,
EVT-17171,SUB-1341,ab_test_landing_v2,2024-02-26,1,0,0,0,v2
EVT-17172,SUB-1341,churn_winback,2023-10-13,1,0,0,0,
EVT-17173,SUB-1341,churn_winback,2023-10-13,1,0,0,0,
EVT-17174,SUB-1341,ab_test_landing_v2,2023-07-15,1,0,0,0,v2
EVT-17175,SUB-1341,monthly_newsletter,2023-11-26,1,0,0,0,
EVT-17176,SUB-1341,monthly_newsletter,2024-06-16,1,0,0,0,
EVT-17177,SUB-1341,welcome_series,2023-06-17,1,0,0,0,
EVT-17178,SUB-1341,ab_test_landing_v2,2024-03-16,1,0,0,0,v2
EVT-17179,SUB-1678,upsell_classic_to_premium,2024-09-27,1,1,1,0,
EVT-17180,SUB-1678,churn_winback,2024-05-01,1,1,1,0,
EVT-17181,SUB-1678,churn_winback,2024-03-03,1,0,0,0,
EVT-17182,SUB-1678,upsell_classic_to_premium,2024-09-25,1,0,0,0,
EVT-17183,SUB-1678,churn_winback,2024-05-20,1,0,0,0,
EVT-17184,SUB-1678,upsell_classic_to_premium,2024-05-09,1,1,0,0,
EVT-17185,SUB-1678,upsell_classic_to_premium,2024-08-18,1,1,1,0,
EVT-17186,SUB-3008,welcome_series,2024-09-12,1,1,0,0,
EVT-17187,SUB-3008,welcome_series,2024-11-21,1,0,0,0,
EVT-17188,SUB-3008,ab_test_landing_v1,2024-10-24,1,1,0,0,v1
EVT-17189,SUB-3008,monthly_newsletter,2024-12-27,1,0,0,0,
EVT-17190,SUB-3008,ab_test_landing_v1,2024-06-14,1,0,0,0,v1
EVT-17191,SUB-3186,monthly_newsletter,2024-10-17,1,0,0,0,
EVT-17192,SUB-3186,ab_test_landing_v1,2024-08-18,1,0,0,0,v1
EVT-17193,SUB-3186,churn_winback,2024-12-05,1,0,0,0,
EVT-17194,SUB-1319,churn_winback,2024-07-16,1,0,0,0,
EVT-17195,SUB-1319,welcome_series,2023-12-22,1,1,0,0,
EVT-17196,SUB-1319,churn_winback,2023-09-18,1,0,0,0,
EVT-17197,SUB-1319,upsell_classic_to_premium,2024-09-18,1,0,0,0,
EVT-17198,SUB-3348,welcome_series,2024-11-10,1,0,0,0,
EVT-17199,SUB-1237,ab_test_landing_v2,2023-04-11,1,0,0,0,v2
EVT-17200,SUB-1237,ab_test_landing_v2,2023-12-12,1,0,0,0,v2
EVT-17201,SUB-1237,monthly_newsletter,2023-11-16,1,0,0,0,
EVT-17202,SUB-3144,upsell_classic_to_premium,2024-07-24,1,1,0,0,
EVT-17203,SUB-3144,welcome_series,2024-10-01,1,1,1,0,
EVT-17204,SUB-3144,monthly_newsletter,2024-12-07,1,1,0,0,
EVT-17205,SUB-3144,welcome_series,2024-11-22,1,0,0,0,
EVT-17206,SUB-3144,ab_test_landing_v1,2024-08-24,1,0,0,0,v1
EVT-17207,SUB-3144,ab_test_landing_v2,2024-08-05,1,0,0,0,v2
EVT-17208,SUB-3185,monthly_newsletter,2024-12-26,1,0,0,0,
EVT-17209,SUB-1077,monthly_newsletter,2023-11-26,1,0,0,0,
EVT-17210,SUB-1077,monthly_newsletter,2023-04-30,1,0,0,0,
EVT-17211,SUB-1077,monthly_newsletter,2023-07-19,1,0,0,0,
EVT-17212,SUB-2622,monthly_newsletter,2024-10-13,1,0,0,0,
EVT-17213,SUB-2622,ab_test_landing_v2,2024-07-06,1,0,0,0,v2
EVT-17214,SUB-2622,ab_test_landing_v2,2024-06-11,1,0,0,0,v2
EVT-17215,SUB-2622,ab_test_landing_v1,2024-04-02,1,0,0,0,v1
EVT-17216,SUB-1794,monthly_newsletter,2024-05-28,1,1,0,0,
EVT-17217,SUB-1794,monthly_newsletter,2024-07-19,1,1,0,0,
EVT-17218,SUB-1794,welcome_series,2024-08-04,1,0,0,0,
EVT-17219,SUB-2046,ab_test_landing_v2,2024-04-28,1,1,0,0,v2
EVT-17220,SUB-2046,welcome_series,2024-12-25,1,0,0,0,
EVT-17221,SUB-2736,welcome_series,2024-11-11,1,0,0,0,
EVT-17222,SUB-2736,welcome_series,2024-04-28,1,0,0,0,
EVT-17223,SUB-2736,ab_test_landing_v2,2024-04-04,1,0,0,0,v2
EVT-17224,SUB-2736,monthly_newsletter,2024-07-23,1,1,1,0,
EVT-17225,SUB-1899,monthly_newsletter,2024-01-09,1,0,0,0,
EVT-17226,SUB-2246,ab_test_landing_v1,2024-05-20,1,1,0,0,v1
EVT-17227,SUB-2246,upsell_classic_to_premium,2024-01-10,1,0,0,0,
EVT-17228,SUB-2840,ab_test_landing_v1,2024-06-11,1,0,0,0,v1
EVT-17229,SUB-2840,monthly_newsletter,2024-08-28,1,0,0,0,
EVT-17230,SUB-2840,monthly_newsletter,2024-10-08,1,0,0,0,
EVT-17231,SUB-2840,welcome_series,2024-09-05,1,1,0,0,
EVT-17232,SUB-1730,churn_winback,2024-04-11,1,0,0,0,
EVT-17233,SUB-1730,monthly_newsletter,2024-03-21,1,0,0,0,
EVT-17234,SUB-1730,upsell_classic_to_premium,2024-01-07,1,0,0,0,
EVT-17235,SUB-1730,monthly_newsletter,2024-08-24,1,0,0,0,
EVT-17236,SUB-1730,ab_test_landing_v2,2024-09-21,1,1,0,0,v2
EVT-17237,SUB-1730,monthly_newsletter,2024-02-14,1,0,0,0,
EVT-17238,SUB-1730,welcome_series,2024-02-15,1,0,0,0,
EVT-17239,SUB-1730,upsell_classic_to_premium,2024-01-16,1,0,0,0,
EVT-17240,SUB-2661,welcome_series,2024-08-13,1,0,0,0,
EVT-17241,SUB-2661,ab_test_landing_v2,2024-06-12,1,0,0,0,v2
EVT-17242,SUB-2102,ab_test_landing_v2,2024-10-19,1,1,0,0,v2
EVT-17243,SUB-2102,monthly_newsletter,2024-11-04,1,0,0,0,
EVT-17244,SUB-2102,monthly_newsletter,2023-12-27,1,1,0,0,
EVT-17245,SUB-2102,ab_test_landing_v1,2023-10-09,1,0,0,0,v1
EVT-17246,SUB-2102,monthly_newsletter,2023-11-28,1,0,0,0,
EVT-17247,SUB-2102,ab_test_landing_v2,2023-11-05,1,0,0,0,v2
EVT-17248,SUB-2290,ab_test_landing_v2,2024-09-24,1,0,0,0,v2
EVT-17249,SUB-2290,upsell_classic_to_premium,2024-02-16,1,0,0,0,
EVT-17250,SUB-2290,churn_winback,2024-01-11,1,0,0,0,
EVT-17251,SUB-2290,ab_test_landing_v1,2024-08-29,1,0,0,0,v1
EVT-17252,SUB-1052,ab_test_landing_v1,2023-08-22,1,0,0,0,v1
EVT-17253,SUB-1052,churn_winback,2024-01-09,1,1,0,0,
EVT-17254,SUB-1052,upsell_classic_to_premium,2023-10-01,1,1,0,0,
EVT-17255,SUB-1052,monthly_newsletter,2024-02-16,1,0,0,0,
EVT-17256,SUB-1052,monthly_newsletter,2024-08-18,1,0,0,0,
EVT-17257,SUB-1052,monthly_newsletter,2023-05-23,1,1,0,0,
EVT-17258,SUB-1052,welcome_series,2023-04-29,1,1,1,0,
EVT-17259,SUB-1052,upsell_classic_to_premium,2024-03-30,1,0,0,0,
EVT-17260,SUB-1052,churn_winback,2024-07-10,1,1,0,0,
EVT-17261,SUB-1052,upsell_classic_to_premium,2024-08-27,1,0,0,0,
EVT-17262,SUB-2752,upsell_classic_to_premium,2024-05-02,1,0,0,0,
EVT-17263,SUB-2752,welcome_series,2024-04-06,1,1,0,0,
EVT-17264,SUB-2752,ab_test_landing_v2,2024-11-19,1,0,0,0,v2
EVT-17265,SUB-2752,ab_test_landing_v1,2024-05-25,1,0,0,0,v1
EVT-17266,SUB-2752,churn_winback,2024-06-19,1,0,0,0,
EVT-17267,SUB-1133,welcome_series,2024-05-27,1,0,0,0,
EVT-17268,SUB-1133,welcome_series,2023-11-04,1,0,0,0,
EVT-17269,SUB-1133,ab_test_landing_v2,2023-03-03,1,0,0,0,v2
EVT-17270,SUB-2215,monthly_newsletter,2024-08-03,1,0,0,0,
EVT-17271,SUB-2215,monthly_newsletter,2024-06-24,1,0,0,0,
EVT-17272,SUB-2215,ab_test_landing_v2,2024-12-27,1,1,0,0,v2
EVT-17273,SUB-2215,monthly_newsletter,2024-05-09,1,0,0,0,
EVT-17274,SUB-2215,welcome_series,2024-08-01,1,0,0,0,
EVT-17275,SUB-2215,ab_test_landing_v2,2024-08-26,1,1,0,0,v2
EVT-17276,SUB-2215,churn_winback,2024-08-04,1,0,0,0,
EVT-17277,SUB-2215,welcome_series,2024-12-16,1,0,0,0,
EVT-17278,SUB-3612,ab_test_landing_v2,2024-12-30,1,1,0,0,v2
EVT-17279,SUB-3142,welcome_series,2024-08-28,1,0,0,0,
EVT-17280,SUB-3142,upsell_classic_to_premium,2024-09-24,1,1,0,0,
EVT-17281,SUB-1677,ab_test_landing_v2,2023-08-16,1,1,0,0,v2
EVT-17282,SUB-1677,welcome_series,2023-11-13,1,0,0,0,
EVT-17283,SUB-1677,ab_test_landing_v1,2024-10-08,1,0,0,0,v1
EVT-17284,SUB-1677,monthly_newsletter,2023-09-15,1,0,0,0,
EVT-17285,SUB-1677,upsell_classic_to_premium,2024-12-10,1,0,0,0,
EVT-17286,SUB-1677,churn_winback,2024-12-28,1,0,0,0,
EVT-17287,SUB-1677,ab_test_landing_v2,2024-02-18,1,0,0,0,v2
EVT-17288,SUB-1265,ab_test_landing_v1,2023-10-05,1,0,0,0,v1
EVT-17289,SUB-1265,churn_winback,2024-05-06,1,0,0,0,
EVT-17290,SUB-1265,welcome_series,2023-07-27,1,0,0,0,
EVT-17291,SUB-1265,ab_test_landing_v2,2023-06-03,1,1,0,0,v2
EVT-17292,SUB-1265,ab_test_landing_v1,2023-07-19,1,0,0,0,v1
EVT-17293,SUB-1265,upsell_classic_to_premium,2023-10-11,1,1,0,0,
EVT-17294,SUB-1265,ab_test_landing_v2,2023-05-19,1,0,0,0,v2
EVT-17295,SUB-1265,welcome_series,2023-12-26,1,1,0,0,
EVT-17296,SUB-1265,churn_winback,2023-10-21,1,0,0,0,
EVT-17297,SUB-1265,monthly_newsletter,2023-08-31,1,0,0,0,
EVT-17298,SUB-2224,welcome_series,2024-07-07,1,0,0,0,
EVT-17299,SUB-2224,welcome_series,2024-07-24,1,0,0,0,
EVT-17300,SUB-2224,churn_winback,2024-05-30,1,0,0,0,
EVT-17301,SUB-2224,ab_test_landing_v2,2024-09-29,1,0,0,0,v2
EVT-17302,SUB-2224,ab_test_landing_v2,2023-11-30,1,0,0,0,v2
EVT-17303,SUB-2224,monthly_newsletter,2024-12-01,1,0,0,0,
EVT-17304,SUB-1362,ab_test_landing_v2,2023-11-21,1,0,0,0,v2
EVT-17305,SUB-1362,monthly_newsletter,2024-08-02,1,0,0,0,
EVT-17306,SUB-1362,ab_test_landing_v2,2023-04-10,1,0,0,0,v2
EVT-17307,SUB-1362,monthly_newsletter,2023-08-18,1,0,0,0,
EVT-17308,SUB-2342,upsell_classic_to_premium,2024-06-25,1,0,0,0,
EVT-17309,SUB-2342,monthly_newsletter,2024-07-08,1,0,0,0,
EVT-17310,SUB-1799,ab_test_landing_v1,2023-12-07,1,0,0,0,v1
EVT-17311,SUB-1799,welcome_series,2023-09-13,1,0,0,0,
EVT-17312,SUB-1799,churn_winback,2024-11-05,1,0,0,0,
EVT-17313,SUB-1799,monthly_newsletter,2024-10-04,1,0,0,0,
EVT-17314,SUB-1799,ab_test_landing_v1,2024-11-04,1,0,0,0,v1
EVT-17315,SUB-1295,ab_test_landing_v2,2024-02-17,1,0,0,0,v2
EVT-17316,SUB-1295,welcome_series,2023-04-06,1,0,0,0,
EVT-17317,SUB-1295,monthly_newsletter,2023-07-08,1,0,0,0,
EVT-17318,SUB-1295,monthly_newsletter,2023-10-30,1,0,0,0,
EVT-17319,SUB-1295,welcome_series,2024-03-04,1,1,0,0,
EVT-17320,SUB-1295,ab_test_landing_v2,2024-02-27,1,1,0,0,v2
EVT-17321,SUB-1295,welcome_series,2024-01-19,1,0,0,0,
EVT-17322,SUB-1295,ab_test_landing_v1,2023-12-22,1,0,0,0,v1
EVT-17323,SUB-1295,ab_test_landing_v2,2024-01-13,1,1,0,0,v2
EVT-17324,SUB-3019,churn_winback,2024-12-01,1,1,0,0,
EVT-17325,SUB-3019,ab_test_landing_v1,2024-10-17,1,0,0,0,v1
